Year,Office,County,Party,Votes,Percent,GEOID20,
2020,State Senator,Montour,Green,,0.00,42093,
2020,State Senator,Northampton,Green,,,42095,
2020,State Senator,Northumberland,Green,,0.00,42097,
2020,State Senator,Perry,Green,,0.00,42099,
2020,State Senator,Philadelphia,Green,,0.00,42101,
2020,State Senator,Pike,Green,,,42103,
2020,State Senator,Potter,Green,,0.00,42105,
2020,State Senator,Schuylkill,Green,,0.00,42107,
2020,State Senator,Snyder,Green,,0.00,42109,
2020,State Senator,Somerset,Green,,,42111,
2020,State Senator,Sullivan,Green,,0.00,42113,
2020,State Senator,Susquehanna,Green,,0.00,42115,
2020,State Senator,Tioga,Green,,0.00,42117,
2020,State Senator,Union,Green,,0.00,42119,
2020,State Senator,Venango,Green,,0.00,42121,
2020,State Senator,Warren,Green,,0.00,42123,
2020,State Senator,Washington,Green,,0.00,42125,
2020,State Senator,Wayne,Green,,,42127,
2020,State Senator,Westmoreland,Green,,0.00,42129,
2020,State Senator,Wyoming,Green,,,42131,
2020,State Senator,York,Green,,0.00,42133,
2020,Treasurer,Adams,Green,795,1.43,42001,
2020,Treasurer,Allegheny,Green,10715,1.52,42003,
2020,Treasurer,Armstrong,Green,262,0.73,42005,
2020,Treasurer,Beaver,Green,1105,1.19,42007,
2020,Treasurer,Bedford,Green,167,0.61,42009,
2020,Treasurer,Berks,Green,2856,1.42,42011,
2020,Treasurer,Blair,Green,634,1.01,42013,
2020,Treasurer,Bradford,Green,265,0.90,42015,
2020,Treasurer,Bucks,Green,3742,0.96,42017,
2020,Treasurer,Butler,Green,1052,0.96,42019,
2020,Treasurer,Cambria,Green,573,0.82,42021,
2020,Treasurer,Cameron,Green,17,0.71,42023,
2020,Treasurer,Carbon,Green,327,1.00,42025,
2020,Treasurer,Centre,Green,1132,1.49,42027,
2020,Treasurer,Chester,Green,3371,1.09,42029,
2020,Treasurer,Clarion,Green,146,0.76,42031,
2020,Treasurer,Clearfield,Green,357,0.92,42033,
2020,Treasurer,Clinton,Green,174,1.00,42035,
2020,Treasurer,Columbia,Green,415,1.35,42037,
2020,Treasurer,Crawford,Green,482,1.17,42039,
2020,Treasurer,Cumberland,Green,1867,1.34,42041,
2020,Treasurer,Dauphin,Green,2300,1.60,42043,
2020,Treasurer,Delaware,Green,2893,0.90,42045,
2020,Treasurer,Elk,Green,148,0.89,42047,
2020,Treasurer,Erie,Green,1597,1.20,42049,
2020,Treasurer,Fayette,Green,470,0.78,42051,
2020,Treasurer,Forest,Green,31,1.19,42053,
2020,Treasurer,Franklin,Green,857,1.08,42055,
2020,Treasurer,Fulton,Green,41,0.53,42057,
2020,Treasurer,Greene,Green,188,1.10,42059,
2020,Treasurer,Huntingdon,Green,198,0.88,42061,
2020,Treasurer,Indiana,Green,391,0.96,42063,
2020,Treasurer,Jefferson,Green,190,0.83,42065,
2020,Treasurer,Juniata,Green,106,0.90,42067,
2020,Treasurer,Lackawanna,Green,1409,1.26,42069,
2020,Treasurer,Lancaster,Green,3280,1.20,42071,
2020,Treasurer,Lawrence,Green,446,0.99,42073,
2020,Treasurer,Lebanon,Green,998,1.42,42075,
2020,Treasurer,Lehigh,Green,2152,1.19,42077,
2020,Treasurer,Luzerne,Green,1568,1.06,42079,
2020,Treasurer,Lycoming,Green,541,0.93,42081,
2020,Treasurer,McKean,Green,199,1.04,42083,
2020,Treasurer,Mercer,Green,700,1.23,42085,
2020,Treasurer,Mifflin,Green,225,1.07,42087,
2020,Treasurer,Monroe,Green,1156,1.43,42089,
2020,Treasurer,Montgomery,Green,5840,1.16,42091,
2020,Treasurer,Montour,Green,109,1.13,42093,
2020,Treasurer,Northampton,Green,1935,1.18,42095,
2020,Treasurer,Northumberland,Green,526,1.25,42097,
2020,Treasurer,Perry,Green,300,1.24,42099,
2020,Treasurer,Philadelphia,Green,10584,1.50,42101,
2020,Treasurer,Pike,Green,428,1.34,42103,
2020,Treasurer,Potter,Green,62,0.70,42105,
2020,Treasurer,Schuylkill,Green,962,1.39,42107,
2020,Treasurer,Snyder,Green,244,1.30,42109,
2020,Treasurer,Somerset,Green,296,0.74,42111,
2020,Treasurer,Sullivan,Green,33,0.94,42113,
2020,Treasurer,Susquehanna,Green,254,1.19,42115,
2020,Treasurer,Tioga,Green,201,0.97,42117,
2020,Treasurer,Union,Green,270,1.36,42119,
2020,Treasurer,Venango,Green,336,1.29,42121,
2020,Treasurer,Warren,Green,216,1.07,42123,
2020,Treasurer,Washington,Green,1100,0.94,42125,
2020,Treasurer,Wayne,Green,316,1.15,42127,
2020,Treasurer,Westmoreland,Green,1816,0.90,42129,
2020,Treasurer,Wyoming,Green,172,1.19,42131,
2020,Treasurer,York,Green,3257,1.39,42133,
2020,US Congress,Adams,Green,,0.00,42001,
2020,US Congress,Allegheny,Green,,0.00,42003,
2020,US Congress,Armstrong,Green,,0.00,42005,
2020,US Congress,Beaver,Green,,0.00,42007,
2020,US Congress,Bedford,Green,,0.00,42009,
2020,US Congress,Berks,Green,,0.00,42011,
2020,US Congress,Blair,Green,,0.00,42013,
2020,US Congress,Bradford,Green,,0.00,42015,
2020,US Congress,Bucks,Green,,0.00,42017,
2020,US Congress,Butler,Green,,0.00,42019,
2020,US Congress,Cambria,Green,,0.00,42021,
2020,US Congress,Cameron,Green,,0.00,42023,
2020,US Congress,Carbon,Green,,0.00,42025,
2020,US Congress,Centre,Green,,0.00,42027,
2020,US Congress,Chester,Green,,0.00,42029,
2020,US Congress,Clarion,Green,,0.00,42031,
2020,US Congress,Clearfield,Green,,0.00,42033,
2020,US Congress,Clinton,Green,,0.00,42035,
2020,US Congress,Columbia,Green,,0.00,42037,
2020,US Congress,Crawford,Green,,0.00,42039,
2020,US Congress,Cumberland,Green,,0.00,42041,
2020,US Congress,Dauphin,Green,,0.00,42043,
2020,US Congress,Delaware,Green,,0.00,42045,
2020,US Congress,Elk,Green,,0.00,42047,
2020,US Congress,Erie,Green,,0.00,42049,
2020,US Congress,Fayette,Green,,0.00,42051,
2020,US Congress,Forest,Green,,0.00,42053,
2020,US Congress,Franklin,Green,,0.00,42055,
2020,US Congress,Fulton,Green,,0.00,42057,
2020,US Congress,Greene,Green,,0.00,42059,
2020,US Congress,Huntingdon,Green,,0.00,42061,
2020,US Congress,Indiana,Green,,0.00,42063,
2020,US Congress,Jefferson,Green,,0.00,42065,
2020,US Congress,Juniata,Green,,0.00,42067,
2020,US Congress,Lackawanna,Green,,0.00,42069,
2020,US Congress,Lancaster,Green,,0.00,42071,
2020,US Congress,Lawrence,Green,,0.00,42073,
2020,US Congress,Lebanon,Green,,0.00,42075,
2020,US Congress,Lehigh,Green,,0.00,42077,
2020,US Congress,Luzerne,Green,,0.00,42079,
2020,US Congress,Lycoming,Green,,0.00,42081,
2020,US Congress,McKean,Green,,0.00,42083,
2020,US Congress,Mercer,Green,,0.00,42085,
2020,US Congress,Mifflin,Green,,0.00,42087,
2020,US Congress,Monroe,Green,,0.00,42089,
2020,US Congress,Montgomery,Green,,0.00,42091,
2020,US Congress,Montour,Green,,0.00,42093,
2020,US Congress,Northampton,Green,,0.00,42095,
2020,US Congress,Northumberland,Green,,0.00,42097,
2020,US Congress,Perry,Green,,0.00,42099,
2020,US Congress,Philadelphia,Green,,0.00,42101,
2020,US Congress,Pike,Green,,0.00,42103,
2020,US Congress,Potter,Green,,0.00,42105,
2020,US Congress,Schuylkill,Green,,0.00,42107,
2020,US Congress,Snyder,Green,,0.00,42109,
2020,US Congress,Somerset,Green,,0.00,42111,
2020,US Congress,Sullivan,Green,,0.00,42113,
2020,US Congress,Susquehanna,Green,,0.00,42115,
2020,US Congress,Tioga,Green,,0.00,42117,
2020,US Congress,Union,Green,,0.00,42119,
2020,US Congress,Venango,Green,,0.00,42121,
2020,US Congress,Warren,Green,,0.00,42123,
2020,US Congress,Washington,Green,,0.00,42125,
2020,US Congress,Wayne,Green,,0.00,42127,
2020,US Congress,Westmoreland,Green,,0.00,42129,
2020,US Congress,Wyoming,Green,,0.00,42131,
2020,US Congress,York,Green,,0.00,42133,
2020,US President,Adams,Green,,0.00,42001,
2020,US President,Allegheny,Green,,0.00,42003,
2020,US President,Armstrong,Green,,0.00,42005,
2020,US President,Beaver,Green,,0.00,42007,
2020,US President,Bedford,Green,,0.00,42009,
2020,US President,Berks,Green,,0.00,42011,
2020,US President,Blair,Green,,0.00,42013,
2020,US President,Bradford,Green,,0.00,42015,
2020,US President,Bucks,Green,,0.00,42017,
2020,US President,Butler,Green,,0.00,42019,
2020,US President,Cambria,Green,,0.00,42021,
2020,US President,Cameron,Green,,0.00,42023,
2020,US President,Carbon,Green,,0.00,42025,
2020,US President,Centre,Green,,0.00,42027,
2020,US President,Chester,Green,,0.00,42029,
2020,US President,Clarion,Green,,0.00,42031,
2020,US President,Clearfield,Green,,0.00,42033,
2020,US President,Clinton,Green,,0.00,42035,
2020,US President,Columbia,Green,,0.00,42037,
2020,US President,Crawford,Green,,0.00,42039,
2020,US President,Cumberland,Green,,0.00,42041,
2020,US President,Dauphin,Green,,0.00,42043,
2020,US President,Delaware,Green,,0.00,42045,
2020,US President,Elk,Green,,0.00,42047,
2020,US President,Erie,Green,,0.00,42049,
2020,US President,Fayette,Green,,0.00,42051,
2020,US President,Forest,Green,,0.00,42053,
2020,US President,Franklin,Green,,0.00,42055,
2020,US President,Fulton,Green,,0.00,42057,
2020,US President,Greene,Green,,0.00,42059,
2020,US President,Huntingdon,Green,,0.00,42061,
2020,US President,Indiana,Green,,0.00,42063,
2020,US President,Jefferson,Green,,0.00,42065,
2020,US President,Juniata,Green,,0.00,42067,
2020,US President,Lackawanna,Green,,0.00,42069,
2020,US President,Lancaster,Green,,0.00,42071,
2020,US President,Lawrence,Green,,0.00,42073,
2020,US President,Lebanon,Green,,0.00,42075,
2020,US President,Lehigh,Green,,0.00,42077,
2020,US President,Luzerne,Green,,0.00,42079,
2020,US President,Lycoming,Green,,0.00,42081,
2020,US President,McKean,Green,,0.00,42083,
2020,US President,Mercer,Green,,0.00,42085,
2020,US President,Mifflin,Green,,0.00,42087,
2020,US President,Monroe,Green,,0.00,42089,
2020,US President,Montgomery,Green,,0.00,42091,
2020,US President,Montour,Green,,0.00,42093,
2020,US President,Northampton,Green,,0.00,42095,
2020,US President,Northumberland,Green,,0.00,42097,
2020,US President,Perry,Green,,0.00,42099,
2020,US President,Philadelphia,Green,,0.00,42101,
2020,US President,Pike,Green,,0.00,42103,
2020,US President,Potter,Green,,0.00,42105,
2020,US President,Schuylkill,Green,,0.00,42107,
2020,US President,Snyder,Green,,0.00,42109,
2020,US President,Somerset,Green,,0.00,42111,
2020,US President,Sullivan,Green,,0.00,42113,
2020,US President,Susquehanna,Green,,0.00,42115,
2020,US President,Tioga,Green,,0.00,42117,
2020,US President,Union,Green,,0.00,42119,
2020,US President,Venango,Green,,0.00,42121,
2020,US President,Warren,Green,,0.00,42123,
2020,US President,Washington,Green,,0.00,42125,
2020,US President,Wayne,Green,,0.00,42127,
2020,US President,Westmoreland,Green,,0.00,42129,
2020,US President,Wyoming,Green,,0.00,42131,
2020,US President,York,Green,,0.00,42133,
2020,Attorney General,Adams,Libertarian,1183,2.12,42001,
2020,Attorney General,Allegheny,Libertarian,13626,1.91,42003,
2020,Attorney General,Armstrong,Libertarian,609,1.69,42005,
2020,Attorney General,Beaver,Libertarian,1815,1.94,42007,
2020,Attorney General,Bedford,Libertarian,312,1.14,42009,
2020,Attorney General,Berks,Libertarian,4381,2.16,42011,
2020,Attorney General,Blair,Libertarian,1105,1.75,42013,
2020,Attorney General,Bradford,Libertarian,645,2.18,42015,
2020,Attorney General,Bucks,Libertarian,6595,1.68,42017,
2020,Attorney General,Butler,Libertarian,2082,1.86,42019,
2020,Attorney General,Cambria,Libertarian,996,1.42,42021,
2020,Attorney General,Cameron,Libertarian,43,1.78,42023,
2020,Attorney General,Carbon,Libertarian,632,1.91,42025,
2020,Attorney General,Centre,Libertarian,1608,2.10,42027,
2020,Attorney General,Chester,Libertarian,5346,1.71,42029,
2020,Attorney General,Clarion,Libertarian,307,1.59,42031,
2020,Attorney General,Clearfield,Libertarian,674,1.73,42033,
2020,Attorney General,Clinton,Libertarian,306,1.75,42035,
2020,Attorney General,Columbia,Libertarian,681,2.22,42037,
2020,Attorney General,Crawford,Libertarian,835,2.02,42039,
2020,Attorney General,Cumberland,Libertarian,2810,2.01,42041,
2020,Attorney General,Dauphin,Libertarian,2863,1.97,42043,
2020,Attorney General,Delaware,Libertarian,4532,1.40,42045,
2020,Attorney General,Elk,Libertarian,264,1.58,42047,
2020,Attorney General,Erie,Libertarian,2989,2.23,42049,
2020,Attorney General,Fayette,Libertarian,790,1.30,42051,
2020,Attorney General,Forest,Libertarian,38,1.45,42053,
2020,Attorney General,Franklin,Libertarian,1526,1.92,42055,
2020,Attorney General,Fulton,Libertarian,114,1.46,42057,
2020,Attorney General,Greene,Libertarian,277,1.60,42059,
2020,Attorney General,Huntingdon,Libertarian,343,1.52,42061,
2020,Attorney General,Indiana,Libertarian,660,1.62,42063,
2020,Attorney General,Jefferson,Libertarian,402,1.76,42065,
2020,Attorney General,Juniata,Libertarian,196,1.65,42067,
2020,Attorney General,Lackawanna,Libertarian,1825,1.62,42069,
2020,Attorney General,Lancaster,Libertarian,5402,1.96,42071,
2020,Attorney General,Lawrence,Libertarian,775,1.71,42073,
2020,Attorney General,Lebanon,Libertarian,1472,2.09,42075,
2020,Attorney General,Lehigh,Libertarian,3639,2.01,42077,
2020,Attorney General,Luzerne,Libertarian,2533,1.69,42079,
2020,Attorney General,Lycoming,Libertarian,1178,2.00,42081,
2020,Attorney General,McKean,Libertarian,364,1.90,42083,
2020,Attorney General,Mercer,Libertarian,1056,1.85,42085,
2020,Attorney General,Mifflin,Libertarian,343,1.62,42087,
2020,Attorney General,Monroe,Libertarian,1640,2.02,42089,
2020,Attorney General,Montgomery,Libertarian,8375,1.66,42091,
2020,Attorney General,Montour,Libertarian,221,2.28,42093,
2020,Attorney General,Northampton,Libertarian,2961,1.79,42095,
2020,Attorney General,Northumberland,Libertarian,846,2.01,42097,
2020,Attorney General,Perry,Libertarian,507,2.08,42099,
2020,Attorney General,Philadelphia,Libertarian,8806,1.24,42101,
2020,Attorney General,Pike,Libertarian,675,2.11,42103,
2020,Attorney General,Potter,Libertarian,138,1.55,42105,
2020,Attorney General,Schuylkill,Libertarian,1482,2.13,42107,
2020,Attorney General,Snyder,Libertarian,318,1.69,42109,
2020,Attorney General,Somerset,Libertarian,592,1.47,42111,
2020,Attorney General,Sullivan,Libertarian,71,2.00,42113,
2020,Attorney General,Susquehanna,Libertarian,393,1.83,42115,
2020,Attorney General,Tioga,Libertarian,464,2.24,42117,
2020,Attorney General,Union,Libertarian,344,1.73,42119,
2020,Attorney General,Venango,Libertarian,501,1.91,42121,
2020,Attorney General,Warren,Libertarian,467,2.31,42123,
2020,Attorney General,Washington,Libertarian,2078,1.77,42125,
2020,Attorney General,Wayne,Libertarian,422,1.53,42127,
2020,Attorney General,Westmoreland,Libertarian,3356,1.64,42129,
2020,Attorney General,Wyoming,Libertarian,257,1.75,42131,
2020,Attorney General,York,Libertarian,5110,2.17,42133,
2020,Auditor,Adams,Libertarian,2010,3.62,42001,
2020,Auditor,Allegheny,Libertarian,21180,3.00,42003,
2020,Auditor,Armstrong,Libertarian,1213,3.39,42005,
2020,Auditor,Beaver,Libertarian,3559,3.83,42007,
2020,Auditor,Bedford,Libertarian,623,2.30,42009,
2020,Auditor,Berks,Libertarian,6998,3.48,42011,
2020,Auditor,Blair,Libertarian,2066,3.29,42013,
2020,Auditor,Bradford,Libertarian,1256,4.29,42015,
2020,Auditor,Bucks,Libertarian,9896,2.55,42017,
2020,Auditor,Butler,Libertarian,3621,3.27,42019,
2020,Auditor,Cambria,Libertarian,2216,3.19,42021,
2020,Auditor,Cameron,Libertarian,118,4.94,42023,
2020,Auditor,Carbon,Libertarian,1174,3.58,42025,
2020,Auditor,Centre,Libertarian,2461,3.23,42027,
2020,Auditor,Chester,Libertarian,8099,2.61,42029,
2020,Auditor,Clarion,Libertarian,674,3.51,42031,
2020,Auditor,Clearfield,Libertarian,1512,3.90,42033,
2020,Auditor,Clinton,Libertarian,581,3.35,42035,
2020,Auditor,Columbia,Libertarian,1197,3.93,42037,
2020,Auditor,Crawford,Libertarian,1403,3.41,42039,
2020,Auditor,Cumberland,Libertarian,4677,3.35,42041,
2020,Auditor,Dauphin,Libertarian,4806,3.34,42043,
2020,Auditor,Delaware,Libertarian,8597,2.67,42045,
2020,Auditor,Elk,Libertarian,613,3.69,42047,
2020,Auditor,Erie,Libertarian,5859,4.43,42049,
2020,Auditor,Fayette,Libertarian,1615,2.68,42051,
2020,Auditor,Forest,Libertarian,92,3.55,42053,
2020,Auditor,Franklin,Libertarian,2761,3.49,42055,
2020,Auditor,Fulton,Libertarian,179,2.31,42057,
2020,Auditor,Greene,Libertarian,607,3.57,42059,
2020,Auditor,Huntingdon,Libertarian,725,3.24,42061,
2020,Auditor,Indiana,Libertarian,1378,3.40,42063,
2020,Auditor,Jefferson,Libertarian,799,3.55,42065,
2020,Auditor,Juniata,Libertarian,371,3.15,42067,
2020,Auditor,Lackawanna,Libertarian,3455,3.11,42069,
2020,Auditor,Lancaster,Libertarian,8521,3.10,42071,
2020,Auditor,Lawrence,Libertarian,1632,3.63,42073,
2020,Auditor,Lebanon,Libertarian,2359,3.36,42075,
2020,Auditor,Lehigh,Libertarian,6067,3.37,42077,
2020,Auditor,Luzerne,Libertarian,4816,3.25,42079,
2020,Auditor,Lycoming,Libertarian,1963,3.35,42081,
2020,Auditor,McKean,Libertarian,739,3.88,42083,
2020,Auditor,Mercer,Libertarian,1931,3.41,42085,
2020,Auditor,Mifflin,Libertarian,676,3.22,42087,
2020,Auditor,Monroe,Libertarian,2781,3.45,42089,
2020,Auditor,Montgomery,Libertarian,14838,2.96,42091,
2020,Auditor,Montour,Libertarian,346,3.61,42093,
2020,Auditor,Northampton,Libertarian,5025,3.09,42095,
2020,Auditor,Northumberland,Libertarian,1579,3.78,42097,
2020,Auditor,Perry,Libertarian,844,3.48,42099,
2020,Auditor,Philadelphia,Libertarian,13287,1.90,42101,
2020,Auditor,Pike,Libertarian,883,2.77,42103,
2020,Auditor,Potter,Libertarian,263,2.97,42105,
2020,Auditor,Schuylkill,Libertarian,2845,4.11,42107,
2020,Auditor,Snyder,Libertarian,660,3.53,42109,
2020,Auditor,Somerset,Libertarian,1233,3.08,42111,
2020,Auditor,Sullivan,Libertarian,134,3.83,42113,
2020,Auditor,Susquehanna,Libertarian,686,3.23,42115,
2020,Auditor,Tioga,Libertarian,798,3.87,42117,
2020,Auditor,Union,Libertarian,564,2.85,42119,
2020,Auditor,Venango,Libertarian,1183,4.54,42121,
2020,Auditor,Warren,Libertarian,833,4.15,42123,
2020,Auditor,Washington,Libertarian,3700,3.18,42125,
2020,Auditor,Wayne,Libertarian,886,3.24,42127,
2020,Auditor,Westmoreland,Libertarian,6018,2.98,42129,
2020,Auditor,Wyoming,Libertarian,490,3.38,42131,
2020,Auditor,York,Libertarian,8588,3.66,42133,
2020,State House Representative,Adams,Libertarian,,0.00,42001,
